user_id,date_served,marketing_channel,variant,converted,language_displayed,language_preferred,age_group,date_subscribed,date_canceled,subscribing_channel,is_retained
a100004670,1/19/18,House Ads,personalization,FALSE,English,English,55+ years,,,,
a100004671,01/07/2018,House Ads,personalization,FALSE,English,English,0-18 years,,,,
a100004671,1/20/18,House Ads,personalization,FALSE,English,English,0-18 years,,,,
a100004672,01/07/2018,House Ads,personalization,FALSE,English,English,19-24 years,,,,
a100004672,1/21/18,House Ads,personalization,FALSE,English,English,19-24 years,,,,
a100004673,01/07/2018,House Ads,personalization,FALSE,English,English,24-30 years,,,,
a100004673,1/22/18,House Ads,personalization,FALSE,English,English,24-30 years,,,,
a100004674,01/07/2018,Push,personalization,FALSE,English,English,30-36 years,,,,
a100004674,1/23/18,House Ads,personalization,FALSE,English,English,30-36 years,,,,
a100004675,01/08/2018,Facebook,personalization,FALSE,English,English,36-45 years,,,,
a100004675,1/24/18,House Ads,personalization,FALSE,English,English,36-45 years,,,,
a100004676,01/08/2018,Instagram,personalization,FALSE,English,English,45-55 years,,,,
a100004676,1/25/18,House Ads,personalization,FALSE,English,English,45-55 years,,,,
a100004677,01/08/2018,Instagram,personalization,FALSE,English,English,55+ years,,,,
a100004677,1/26/18,House Ads,personalization,FALSE,English,English,55+ years,,,,
a100004678,01/08/2018,Facebook,personalization,FALSE,English,English,0-18 years,,,,
a100004678,1/27/18,House Ads,personalization,FALSE,English,English,0-18 years,,,,
a100004679,01/08/2018,House Ads,personalization,FALSE,English,English,19-24 years,,,,
a100004679,1/28/18,House Ads,personalization,FALSE,English,English,19-24 years,,,,
a100004680,01/08/2018,House Ads,personalization,FALSE,English,English,24-30 years,,,,
a100004680,1/29/18,House Ads,personalization,FALSE,English,English,24-30 years,,,,
a100004681,01/08/2018,House Ads,personalization,FALSE,English,English,30-36 years,,,,
a100004681,1/30/18,House Ads,personalization,FALSE,English,English,30-36 years,,,,
a100004682,01/09/2018,Push,personalization,FALSE,English,English,36-45 years,,,,
a100004682,1/31/18,House Ads,personalization,FALSE,English,English,36-45 years,,,,
a100004683,01/09/2018,Facebook,personalization,FALSE,English,English,45-55 years,,,,
a100004683,01/11/2018,House Ads,personalization,FALSE,English,English,45-55 years,,,,
a100004684,01/09/2018,Instagram,personalization,FALSE,English,English,55+ years,,,,
a100004684,01/12/2018,House Ads,personalization,FALSE,English,English,55+ years,,,,
a100004685,01/09/2018,Instagram,personalization,FALSE,English,English,0-18 years,,,,
a100004685,1/13/18,House Ads,personalization,FALSE,English,English,0-18 years,,,,
a100004686,01/09/2018,Facebook,personalization,FALSE,English,English,19-24 years,,,,
a100004686,1/14/18,House Ads,personalization,FALSE,English,English,19-24 years,,,,
a100004687,01/09/2018,House Ads,personalization,FALSE,English,English,24-30 years,,,,
a100004687,1/15/18,House Ads,personalization,FALSE,English,English,24-30 years,,,,
a100004688,01/09/2018,House Ads,personalization,FALSE,English,English,30-36 years,,,,
a100004688,1/16/18,House Ads,personalization,FALSE,English,English,30-36 years,,,,
a100004689,01/10/2018,House Ads,personalization,FALSE,English,English,36-45 years,,,,
a100004689,1/17/18,House Ads,personalization,FALSE,English,English,36-45 years,,,,
a100004690,01/10/2018,Push,personalization,FALSE,English,English,45-55 years,,,,
a100004690,1/18/18,House Ads,personalization,FALSE,English,English,45-55 years,,,,
a100004691,01/10/2018,Facebook,personalization,FALSE,English,English,55+ years,,,,
a100004691,1/19/18,House Ads,personalization,FALSE,English,English,55+ years,,,,
a100004692,01/10/2018,Instagram,personalization,FALSE,English,English,0-18 years,,,,
a100004692,1/20/18,House Ads,personalization,FALSE,English,English,0-18 years,,,,
a100004693,01/10/2018,Instagram,personalization,FALSE,English,English,19-24 years,,,,
a100004693,1/21/18,House Ads,personalization,FALSE,English,English,19-24 years,,,,
a100004694,01/10/2018,Facebook,personalization,FALSE,English,English,24-30 years,,,,
a100004694,1/22/18,House Ads,personalization,FALSE,English,English,24-30 years,,,,
a100004695,01/10/2018,House Ads,personalization,FALSE,English,English,30-36 years,,,,
a100004695,1/23/18,House Ads,personalization,FALSE,English,English,30-36 years,,,,
a100004696,01/11/2018,House Ads,personalization,FALSE,English,English,36-45 years,,,,
a100004696,1/24/18,House Ads,personalization,FALSE,English,English,36-45 years,,,,
a100004697,01/11/2018,House Ads,personalization,FALSE,English,English,45-55 years,,,,
a100004697,1/25/18,House Ads,personalization,FALSE,English,English,45-55 years,,,,
a100004698,01/11/2018,Push,personalization,FALSE,English,English,55+ years,,,,
a100004698,1/26/18,House Ads,personalization,FALSE,English,English,55+ years,,,,
a100004699,01/11/2018,Facebook,personalization,FALSE,English,English,0-18 years,,,,
a100004699,1/27/18,House Ads,personalization,FALSE,English,English,0-18 years,,,,
a100004700,01/11/2018,Instagram,personalization,FALSE,English,English,19-24 years,,,,
a100004700,1/28/18,House Ads,personalization,FALSE,English,English,19-24 years,,,,
a100004701,01/11/2018,Instagram,personalization,FALSE,English,English,24-30 years,,,,
a100004701,1/29/18,House Ads,personalization,FALSE,English,English,24-30 years,,,,
a100004702,01/11/2018,Facebook,personalization,FALSE,English,English,30-36 years,,,,
a100004702,1/30/18,House Ads,personalization,FALSE,English,English,30-36 years,,,,
a100004703,01/12/2018,House Ads,personalization,FALSE,English,English,36-45 years,,,,
a100004703,1/31/18,House Ads,personalization,FALSE,English,English,36-45 years,,,,
a100004704,01/12/2018,House Ads,personalization,FALSE,English,English,45-55 years,,,,
a100004704,01/11/2018,House Ads,personalization,FALSE,English,English,45-55 years,,,,
a100004705,01/12/2018,House Ads,personalization,FALSE,English,English,55+ years,,,,
a100004705,01/12/2018,House Ads,personalization,FALSE,English,English,55+ years,,,,
a100004706,01/12/2018,Push,personalization,FALSE,English,English,0-18 years,,,,
a100004706,1/13/18,House Ads,personalization,FALSE,English,English,0-18 years,,,,
a100004707,01/12/2018,Facebook,personalization,FALSE,English,English,19-24 years,,,,
a100004707,1/14/18,House Ads,personalization,FALSE,English,English,19-24 years,,,,
a100004708,01/12/2018,Instagram,personalization,FALSE,English,English,24-30 years,,,,
a100004708,1/15/18,House Ads,personalization,FALSE,English,English,24-30 years,,,,
a100004709,01/12/2018,Instagram,personalization,FALSE,English,English,30-36 years,,,,
a100004709,1/16/18,House Ads,personalization,FALSE,English,English,30-36 years,,,,
a100004710,1/13/18,Facebook,personalization,FALSE,English,English,36-45 years,,,,
a100004710,1/17/18,House Ads,personalization,FALSE,English,English,36-45 years,,,,
a100004711,1/13/18,House Ads,personalization,FALSE,English,English,45-55 years,,,,
a100004711,1/18/18,House Ads,personalization,FALSE,English,English,45-55 years,,,,
a100004712,1/13/18,House Ads,personalization,FALSE,English,English,55+ years,,,,
a100004712,1/19/18,House Ads,personalization,FALSE,English,English,55+ years,,,,
a100004713,1/13/18,House Ads,personalization,FALSE,English,English,0-18 years,,,,
a100004713,1/20/18,House Ads,personalization,FALSE,English,English,0-18 years,,,,
a100004714,1/13/18,Push,personalization,FALSE,English,English,19-24 years,,,,
a100004714,1/21/18,House Ads,personalization,FALSE,English,English,19-24 years,,,,
a100004715,1/13/18,Facebook,personalization,FALSE,English,English,24-30 years,,,,
a100004715,1/22/18,House Ads,personalization,FALSE,English,English,24-30 years,,,,
a100004716,1/13/18,Instagram,personalization,FALSE,English,English,30-36 years,,,,
a100004716,1/23/18,House Ads,personalization,FALSE,English,English,30-36 years,,,,
a100004717,1/14/18,Instagram,personalization,FALSE,English,English,36-45 years,,,,
a100004717,1/24/18,House Ads,personalization,FALSE,English,English,36-45 years,,,,
a100004718,1/14/18,Facebook,personalization,FALSE,English,English,45-55 years,,,,
a100004718,1/25/18,House Ads,personalization,FALSE,English,English,45-55 years,,,,
a100004719,1/14/18,House Ads,personalization,FALSE,English,English,55+ years,,,,
a100004719,1/26/18,House Ads,personalization,FALSE,English,English,55+ years,,,,
a100004720,1/14/18,House Ads,personalization,FALSE,English,English,0-18 years,,,,
a100004720,1/27/18,House Ads,personalization,FALSE,English,English,0-18 years,,,,
a100004721,1/14/18,House Ads,personalization,FALSE,English,English,19-24 years,,,,
a100004721,1/28/18,House Ads,personalization,FALSE,English,English,19-24 years,,,,
a100004722,1/14/18,Push,personalization,FALSE,English,English,24-30 years,,,,
a100004722,1/29/18,House Ads,personalization,FALSE,English,English,24-30 years,,,,
a100004723,1/14/18,Facebook,personalization,FALSE,English,English,30-36 years,,,,
a100004723,1/30/18,House Ads,personalization,FALSE,English,English,30-36 years,,,,
a100004724,1/15/18,Instagram,personalization,FALSE,English,English,36-45 years,,,,
a100004724,1/31/18,House Ads,personalization,FALSE,English,English,36-45 years,,,,
a100004725,1/15/18,Instagram,personalization,FALSE,English,English,45-55 years,,,,
a100004725,01/11/2018,House Ads,personalization,FALSE,English,English,45-55 years,,,,
a100004726,1/15/18,Facebook,personalization,FALSE,English,English,55+ years,,,,
a100004726,01/12/2018,House Ads,personalization,FALSE,English,English,55+ years,,,,
a100004727,1/15/18,House Ads,personalization,FALSE,English,English,0-18 years,,,,
a100004727,1/13/18,House Ads,personalization,FALSE,English,English,0-18 years,,,,
a100004728,1/15/18,House Ads,personalization,FALSE,English,English,19-24 years,,,,
a100004728,1/14/18,House Ads,personalization,FALSE,English,English,19-24 years,,,,
a100004729,1/15/18,House Ads,personalization,FALSE,English,English,24-30 years,,,,
a100004729,1/15/18,House Ads,personalization,FALSE,English,English,24-30 years,,,,
a100004730,1/15/18,Push,personalization,FALSE,English,English,30-36 years,,,,
a100004730,1/16/18,House Ads,personalization,FALSE,English,English,30-36 years,,,,
a100004731,1/16/18,Facebook,personalization,FALSE,English,English,36-45 years,,,,
a100004731,1/17/18,House Ads,personalization,FALSE,English,English,36-45 years,,,,
a100004732,1/16/18,Instagram,personalization,FALSE,English,English,45-55 years,,,,
a100004732,1/18/18,House Ads,personalization,FALSE,English,English,45-55 years,,,,
a100004733,1/16/18,Instagram,personalization,FALSE,English,English,55+ years,,,,
a100004733,1/19/18,House Ads,personalization,FALSE,English,English,55+ years,,,,
a100004734,1/16/18,Facebook,personalization,FALSE,English,English,0-18 years,,,,
a100004734,1/20/18,House Ads,personalization,FALSE,English,English,0-18 years,,,,
a100004735,1/16/18,House Ads,personalization,FALSE,English,English,19-24 years,,,,
a100004735,1/21/18,House Ads,personalization,FALSE,English,English,19-24 years,,,,
a100004736,1/16/18,House Ads,personalization,FALSE,English,English,24-30 years,,,,
a100004736,1/22/18,House Ads,personalization,FALSE,English,English,24-30 years,,,,
a100004737,1/16/18,House Ads,personalization,FALSE,English,English,30-36 years,,,,
a100004737,1/23/18,House Ads,personalization,FALSE,English,English,30-36 years,,,,
a100004738,1/17/18,Push,personalization,FALSE,English,English,36-45 years,,,,
a100004738,1/24/18,House Ads,personalization,FALSE,English,English,36-45 years,,,,
a100004739,1/17/18,Facebook,personalization,FALSE,English,English,45-55 years,,,,
a100004739,1/25/18,House Ads,personalization,FALSE,English,English,45-55 years,,,,
a100004740,1/17/18,Instagram,personalization,FALSE,English,English,55+ years,,,,
a100004740,1/26/18,House Ads,personalization,FALSE,English,English,55+ years,,,,
a100004741,1/17/18,Instagram,personalization,FALSE,English,English,0-18 years,,,,
a100004741,1/27/18,House Ads,personalization,FALSE,English,English,0-18 years,,,,
a100004742,1/17/18,Facebook,personalization,FALSE,English,English,19-24 years,,,,
a100004742,1/28/18,House Ads,personalization,FALSE,English,English,19-24 years,,,,
a100004743,1/17/18,House Ads,personalization,FALSE,English,English,24-30 years,,,,
a100004743,1/29/18,House Ads,personalization,FALSE,English,English,24-30 years,,,,
a100004744,1/17/18,House Ads,personalization,FALSE,English,English,30-36 years,,,,
a100004744,1/30/18,House Ads,personalization,FALSE,English,English,30-36 years,,,,
a100004745,1/18/18,House Ads,personalization,FALSE,English,English,36-45 years,,,,
a100004745,1/31/18,House Ads,personalization,FALSE,English,English,36-45 years,,,,
a100004746,1/18/18,Push,personalization,FALSE,English,English,45-55 years,,,,
a100004746,01/11/2018,House Ads,personalization,FALSE,English,English,45-55 years,,,,
a100004747,1/18/18,Facebook,personalization,FALSE,English,English,55+ years,,,,
a100004747,01/12/2018,House Ads,personalization,FALSE,English,English,55+ years,,,,
a100004748,1/18/18,Instagram,personalization,FALSE,English,English,0-18 years,,,,
a100004748,1/13/18,House Ads,personalization,FALSE,English,English,0-18 years,,,,
a100004749,1/18/18,Instagram,personalization,FALSE,English,English,19-24 years,,,,
a100004749,1/14/18,House Ads,personalization,FALSE,English,English,19-24 years,,,,
a100004750,1/18/18,Facebook,personalization,FALSE,English,English,24-30 years,,,,
a100004750,1/15/18,House Ads,personalization,FALSE,English,English,24-30 years,,,,
a100004751,1/18/18,House Ads,personalization,FALSE,English,English,30-36 years,,,,
a100004751,1/16/18,House Ads,personalization,FALSE,English,English,30-36 years,,,,
a100004752,1/19/18,House Ads,personalization,FALSE,English,English,36-45 years,,,,
a100004752,1/17/18,House Ads,personalization,FALSE,English,English,36-45 years,,,,
a100004753,1/19/18,House Ads,personalization,FALSE,English,English,45-55 years,,,,
a100004753,1/18/18,House Ads,personalization,FALSE,English,English,45-55 years,,,,
a100004754,1/19/18,Push,personalization,FALSE,English,English,55+ years,,,,
a100004754,1/19/18,House Ads,personalization,FALSE,English,English,55+ years,,,,
a100004755,1/19/18,Facebook,personalization,FALSE,English,English,0-18 years,,,,
a100004755,1/20/18,House Ads,personalization,FALSE,English,English,0-18 years,,,,
a100004756,1/19/18,Instagram,personalization,FALSE,English,English,19-24 years,,,,
a100004756,1/21/18,House Ads,personalization,FALSE,English,English,19-24 years,,,,
a100004757,1/19/18,Instagram,personalization,FALSE,English,English,24-30 years,,,,
a100004758,1/19/18,Facebook,personalization,FALSE,English,English,30-36 years,,,,
a100004759,1/20/18,House Ads,personalization,FALSE,English,English,36-45 years,,,,
a100004760,1/20/18,House Ads,personalization,FALSE,English,English,45-55 years,,,,
a100004761,1/20/18,House Ads,personalization,FALSE,English,English,55+ years,,,,
a100004762,1/20/18,Push,personalization,FALSE,English,English,0-18 years,,,,
a100004763,1/20/18,Facebook,personalization,FALSE,English,English,19-24 years,,,,
a100004764,1/20/18,Instagram,personalization,FALSE,English,English,24-30 years,,,,
a100004765,1/20/18,Instagram,personalization,FALSE,English,English,30-36 years,,,,
a100004766,1/21/18,Facebook,personalization,FALSE,English,English,36-45 years,,,,
a100004767,1/21/18,House Ads,personalization,FALSE,English,English,45-55 years,,,,
a100004768,1/21/18,House Ads,personalization,FALSE,English,English,55+ years,,,,
a100004769,1/26/18,House Ads,personalization,FALSE,English,English,0-18 years,,,,
